"","average","sd","ratio","ava","avb","cumsum","p"
"Proteobacteria",0.189567970294011,0.105700993849458,1.79343602543605,0.350556886200719,0.696464397244921,0.344507523266362,2e-04
"Actinobacteria",0.0594806693080323,0.05269932345897,1.12867994129644,0.0228152855516599,0.140504301445061,0.452603516665216,2e-04
"Candidate Division WWE3",0.0306981191010326,0.0530587496518384,0.578568460479524,0.0615693471281554,0.000211007803458867,0.508392123590901,0.2238
"Planctomycetes",0.027522807455744,0.0448165002783551,0.614122193495697,0.0579043556547201,0.0133584326382514,0.558410142010413,0.3044
"Bacteroidetes",0.0210697663659081,0.025260553858504,0.834097561119582,0.0562495120410272,0.0206944102247908,0.596700856498003,0.9914
"Firmicutes",0.0148110293048962,0.0239643696964568,0.618043766328896,0.0387228468639121,0.0181020707763504,0.623617381557281,0.9906
"Candidatus Woesebacteria",0.0141977618730177,0.0221845986220288,0.639982814875887,0.028807988051936,0.00053968138660755,0.649419397431655,0.2032
"Spirochaetes",0.0121348943391379,0.024803022822612,0.489250621826426,0.0257741585816331,0.0017290591014295,0.671472502644479,0.3104
"Elusimicrobia",0.0100004791627098,0.0160059770579949,0.62479654484539,0.0212107989519247,0.0026619994269866,0.68964667153218,0.364
"Candidatus Moranbacteria",0.00942807814271922,0.0167214218137838,0.563832325248052,0.0191999969660581,0.000401192271256396,0.706780598983491,0.3478
"Euryarchaeota",0.00922971408203906,0.0275686056064869,0.334790747627341,0.0198401993035214,0.00327629602056584,0.723554033514274,1
"Candidatus Omnitrophica",0.00915251513445913,0.0167206711003074,0.547377260132272,0.0179120167423718,0.00515544699895609,0.740187172096388,0.3064
"Candidatus.Uhrbacteria",0.0074891872401893,0.0198629368255557,0.37704329958668,0.0154417457847932,0.00123222477574173,0.753797495313934,0.3128
"Chloroflexi",0.00579232159008063,0.00503157307829834,1.15119496426743,0.0117817959523872,0.015707073235349,0.764324054003496,0.9996
"Ignavibacteriae",0.00567469460133621,0.0100644968431083,0.563832915822512,0.0118929968132692,0.0034324985000059,0.774636845660057,0.45
"Acidobacteria",0.00564543811927556,0.00429007613245907,1.31592958841959,0.00453064967406557,0.014171601364758,0.78489646863966,0.0902
"Candidatus.Collierbacteria",0.00499972470243549,0.00829332119727591,0.602861577829367,0.0100934430593297,0.000122370660688629,0.793982617378702,0.2478
"Candidatus.Yanofskybacteria",0.00496630984919773,0.00928907926872224,0.534639624178907,0.0101983807750058,0.000915043820710921,0.803008040308888,0.2518
"Candidatus.Nomurabacteria",0.00485482601193579,0.00646224677636525,0.751259767685077,0.0101784331723418,0.0010250462726123,0.811830860338385,0.1254
"Candidatus.Peregrinibacteria",0.00462771510346823,0.00735571637243577,0.629131802962083,0.00963470260579555,0.000446696848732865,0.820240944943952,0.234
"Candidatus.Daviesbacteria",0.00459999965526216,0.00581210976887275,0.791450925427778,0.00932334092065387,0.00220737673561772,0.828600661439321,0.143
"Candidatus.Falkowbacteria",0.00424185568631373,0.00731174929244838,0.580142386814978,0.00876725643968151,0.000352055137713634,0.83630951222397,0.59
"Candidatus.Levybacteria",0.00406385663702527,0.00432742772523544,0.939092896532239,0.00714218317325472,0.0035712826489458,0.843694880030355,0.0608
"Candidatus.Wolfebacteria",0.00406288979894811,0.00772258679032577,0.526104776710023,0.00829538606571133,0.00022841541747324,0.851078490773082,0.9312
"Nitrospirae",0.00368093595338083,0.00456918161038538,0.805600710861297,0.00907910813647194,0.00486586111561743,0.857767965406558,0.998
"Tenericutes",0.003535065984708,0.00589574690543501,0.599595953050358,0.00731296839131009,0.000276739210136165,0.864192346197712,0.4052
"Verrucomicrobia",0.00353266356716674,0.00237195093307501,1.48934934441792,0.00527684409525704,0.00893497362410635,0.870612361003854,0.1788
"Candidatus.Roizmanbacteria",0.00345237689037094,0.0032163543478337,1.07338200863851,0.0074344117188281,0.000796314937603023,0.876886468438982,0.9958
"Candidatus.Gottesmanbacteria",0.00327972527541511,0.0044521945920461,0.736653622749189,0.00699988236794677,0.000858780173032788,0.882846810947661,0.165
"Candidatus.Magasanikbacteria",0.00327553616214163,0.00360293467358834,0.909130045058343,0.00697459033652804,0.000610249907469445,0.888799540455914,0.1678
"Lentisphaerae",0.00288498732132791,0.00809312452707706,0.356473857738831,0.0060032430536192,0.000863829440872097,0.894042513913846,0.3594
"Candidatus.Rokubacteria",0.00272385516313199,0.00279924763318103,0.973066880844923,0.0047124773993328,0.00428066059646472,0.898992657097483,0.1332
"Candidatus.Margulisbacteria",0.00263960136086198,0.0110209797629742,0.23950696014613,0.00529040219482254,1.37847527900868e-05,0.903789683334725,0.364
"candidate.division.NC10",0.0024513273090117,0.0046210760630571,0.530466773444541,0.000640066579087014,0.00494680685132712,0.908244553525259,8e-04
"Candidatus.Curtissbacteria",0.00238056644489024,0.00351199054090868,0.67783965166213,0.00499435283903541,0.000475630869825205,0.912570827888107,0.173
"Candidatus.Zambryskibacteria",0.00227108086770726,0.00354036323518417,0.641482445964084,0.00464980821322475,0.000529075973650692,0.916698130847874,0.4584
"Candidatus.Kaiserbacteria",0.00215583622527618,0.00230569061741371,0.935006721627892,0.00456582771848826,0.00109802087343947,0.920615996283611,0.5724
"Candidatus.Staskawiczbacteria",0.00202191242179648,0.00330655241074567,0.611486578959294,0.00416767986099857,0.000510379537649836,0.924290477999137,0.2092
"Candidatus.Raymondbacteria",0.00193863106561085,0.00595105179372075,0.325762761409067,0.00387225941569978,5.70874200108389e-05,0.927813610023524,0.3756
"Candidatus.Giovannonibacteria",0.00182766014628586,0.00221816331140385,0.823952022328397,0.00384062078753439,0.000306603010943781,0.931135071288277,0.09
"Candidatus.Melainabacteria",0.00175531260722637,0.00241858885225256,0.725758991897921,0.00351667336578271,0.000432584561134491,0.934325053213683,0.1594
"Thaumarchaeota",0.00171592296534237,0.00173357498293197,0.989817563264702,0.00184681165075849,0.00333778762982841,0.937443451168724,0.0182
"Candidatus.Shapirobacteria",0.00171150114105611,0.00264346041226854,0.647447237383575,0.00356015219251858,0.00018403628005929,0.940553813210678,0.9832
"Candidatus.Azambacteria",0.00169984652734076,0.00196160108994657,0.866560757970959,0.00350047891442941,0.000152098058050823,0.943642994975713,0.0768
"Nitrospinae",0.00162762622656177,0.00257747372068726,0.631481211039379,0.00346418158528905,0.00031329630003127,0.946600928635321,0.217
"Candidatus.Amesbacteria",0.00151850952699532,0.00233865363253483,0.649309288844727,0.00310818914785666,0.000214356606946655,0.949360561264136,0.1896
"Candidatus.Yonathbacteria",0.00110793029329754,0.00283695281231304,0.390535326667706,0.00224564338497112,9.002639469176e-05,0.951374036012553,0.4616
"Candidatus.Woesearchaeota",0.00105951440146388,0.00132073390793032,0.802216400368043,0.00230818517376085,0.000488852140924431,0.953299523117507,0.9652
"Candidatus.Beckwithbacteria",0.00105864496201687,0.00148146674372052,0.714592458119047,0.00218732238083343,8.86279388231469e-05,0.955223430164236,0.8642
"Cyanobacteria",0.00104715280227289,0.00105542198330365,0.992165047571895,0.00301778150747756,0.0023660962276561,0.957126452166492,0.7062
"Gemmatimonadetes",0.000882690018274525,0.0005756993854833,1.53324815091388,0.00109810733070357,0.00257335299796953,0.9587305910489,0.3398
"Candidatus.Berkelbacteria",0.000837315860497961,0.000891603796790237,0.939112040025276,0.00178193921464447,0.000128335529473079,0.960252270121817,0.9998
"Candidatus.Terrybacteria",0.000819490108240534,0.000899462414497397,0.911088773729862,0.00169592292498791,8.08079462918761e-05,0.961741553923787,0.0506
"Candidatus.Taylorbacteria",0.000797506815150734,0.000860793764549351,0.926478383086627,0.00165704810291822,0.000396747851917297,0.963190886831923,0.0794
"Candidatus.Pacebacteria",0.000789314243688609,0.00133862545355379,0.589645327296841,0.00164157663439153,9.13754712098487e-05,0.964625331135727,0.9712
"Candidatus.Nealsonbacteria",0.000765335816790303,0.000773688684097006,0.989203839375715,0.00168158732659166,0.000273965844991847,0.966016198729554,1
"Candidatus.Jorgensenbacteria",0.000719579598806944,0.00102579504165603,0.701484769945137,0.00153805450527439,0.000206200365207489,0.967323912184488,0.9622
"Candidatus.Edwardsbacteria",0.000716819003852805,0.00236198008218515,0.303482239016026,0.00144084158463734,1.92293294806567e-05,0.968626608727921,0.3922
"Candidatus.Firestonebacteria",0.000683468040981443,0.00171060813979055,0.399546819100913,0.00139237120512288,3.417348221497e-05,0.969868695572365,0.348
"Candidatus.Buchananbacteria",0.000559759134821229,0.000574568214947283,0.974225723350511,0.00124171038886328,0.000257102603845595,0.970885962533993,0.1066
"Candidatus.Wallbacteria",0.000542437991088368,0.00175330089277804,0.309381004323163,0.00110001363445028,4.06739863194204e-05,0.971871751264788,0.366
"Candidatus.Wildermuthbacteria",0.000539632225781434,0.000686809785499055,0.785708411812045,0.0011267992659731,0.00018435790405153,0.972852440994653,0.1434
"Candidatus.Adlerbacteria",0.000517335778151919,0.000962087887190534,0.537721953513655,0.00107159785228371,0.000131765364664733,0.973792610725603,0.2644
"Candidatus.Aminicenantes",0.000510567332855722,0.000484571480569469,1.05364709506986,0.000500658306165686,0.0014095443378526,0.974720479959156,2e-04
"Candidatus.Liptonbacteria",0.000508054932022614,0.000515867112300792,0.984856215696065,0.00107042563083027,0.000267282226034664,0.975643783331782,0.073
"Deinococcus.Thermus",0.00049284797963292,0.000355717900819486,1.38550232782078,0.00067648471277119,0.00126814396101409,0.976539450656525,0.6582
"Candidatus.Sungbacteria",0.000449671587695626,0.000392696910232876,1.14508562705259,0.000858131176179603,0.0004012962942402,0.977356652237151,0.0098
"Candidatus.Vogelbacteria",0.000445711313465549,0.000818290235049834,0.544686095928304,0.000916156429506792,8.08604097853273e-05,0.978166656693366,0.3218
"Candidatus.Kerfeldbacteria",0.000420277222655,0.00096146685600711,0.437120863843789,0.00088346348284531,8.71736078845581e-05,0.978930439018184,0.7484
"Candidatus.Komeilibacteria",0.000418618189779945,0.000431133705422199,0.970970686158722,0.000911836691871557,9.57586776014261e-05,0.979691206333103,0.492
"Candidatus.Campbellbacteria",0.000404174192034388,0.000640596778322213,0.630933850608742,0.000858830795321338,7.97858737706066e-05,0.980425724140357,0.4962
"Armatimonadetes",0.000403850500347862,0.000399198755538719,1.01165270368357,0.000560039437158204,0.00110914227232063,0.98115965369306,1
"Candidatus.Lloydbacteria",0.000401484546903574,0.000821472728665284,0.488737523345297,0.000807268137506457,0.000185118584465079,0.981889283528042,0.2396
"Candidatus.Blackburnbacteria",0.000392174026990361,0.000433762207868387,0.904122166192393,0.000824692041960327,0.00010301695881288,0.982601993077648,0.0758
"Candidatus.Harrisonbacteria",0.000387536033295815,0.000362818979071748,1.06812503107556,0.000818791345374749,0.00020801497921817,0.983306273863058,0.4956
"candidate.division.CPR2",0.000382342209952748,0.00116033498285815,0.329510198004163,0.00077496242638472,1.26800280797943e-05,0.984001115758483,0.3602
"Candidatus.Doudnabacteria",0.000380760288220054,0.000326175736785236,1.16734706257676,0.000835116085811122,0.000203066340454823,0.984693082780388,0.021
"Candidatus.Riflebacteria",0.000366659231953692,0.00129215995816025,0.283756844218989,0.00075597618071248,3.42270649069831e-05,0.9853594235324,0.8968
"Candidatus.Saccharibacteria",0.00036636925985599,0.000348540762774503,1.05115182780793,0.000771219287399477,0.000313402386267299,0.986025237309475,0.989
"Candidatus.Ryanbacteria",0.000361015109559527,0.000408161811678317,0.884490168433621,0.000759658248179976,0.000158159868115912,0.986681320829614,0.131
"Synergistetes",0.000342961034511587,0.000657912692318774,0.52128654533604,0.000717000659397967,0.00027869204747118,0.987304594140992,0.8908
"Candidatus.Portnoybacteria",0.000330770196575778,0.000292705864065641,1.13004294475495,0.000749561712912931,0.00015242937460964,0.987905712679192,1
"Chlamydiae",0.000310276777129896,0.000476443020535162,0.65123585351587,0.000728525399319546,0.000148135486274298,0.988469587915342,0.681
"Candidatus.Kuenenbacteria",0.000307209681082594,0.000352037543954205,0.872661698612912,0.000661328672065463,6.83540625511801e-05,0.989027889226419,1
"Candidatus.Schekmanbacteria",0.00030388088365037,0.000382094960399025,0.795301993339626,0.000661234068905861,0.000160119183678234,0.989580141014693,0.1722
"Candidatus.Woykebacteria",0.000302080765238639,0.000487277620696075,0.619935643272755,0.0006468339746877,7.94983303426007e-05,0.990129121394118,0.2256
"Candidatus.Marinimicrobia",0.000292943611603719,0.000230686078945864,1.26987988587064,0.000820420221074971,0.000460029290499896,0.990661496551871,0.9972
"Candidatus.Tagabacteria",0.000261911620012789,0.000377353349202807,0.694075249540255,0.000550450480884704,4.35351721402287e-05,0.991137476346271,0.9688
"Candidatus.Delongbacteria",0.000259114629904023,0.0008155461959462,0.31771913251756,0.000521348513213591,7.47321502981148e-06,0.99160837308717,0.3576
"Candidatus.Handelsmanbacteria",0.000233670522786654,0.000295250449954984,0.791431555217886,0.000311804666297683,0.000371981737554056,0.992033029493739,0.0764
"Candidatus.Chisholmbacteria",0.000231697816695799,0.000439119099973944,0.527642310957432,0.000485464834888752,3.69817948751672e-05,0.992454100842724,0.2446
"Candidatus.Jacksonbacteria",0.000228887673409695,0.000483689935644724,0.473211569111117,0.000465571919905094,1.67812899835536e-05,0.992870065234547,0.2836
"Fusobacteria",0.000212199565371905,0.00020753205007296,1.02249057578,0.000551820042151195,0.000181568107848273,0.993255701830177,0.8046
"candidate.division.CPR3",0.000211267516072627,0.000551668357901907,0.382961090746831,0.000432996428512522,1.78591260142005e-05,0.99363964458483,0.2878
"Candidatus.Glassbacteria",0.000189718741840032,0.000417554131307256,0.454357238056946,0.000384665549419506,0.000119945970866462,0.993984426109722,0.2718
"Candidatus.Colwellbacteria",0.000177671391982203,0.000244396568883483,0.72697989498743,0.000371214651835772,9.03079696705589e-05,0.994307313626596,0.9626
"Candidatus.Veblenbacteria",0.000176622349431605,0.000267817926651143,0.659486658119311,0.000354325717935866,1.56193368665804e-06,0.994628294687171,0.1698
"Candidatus.Cloacimonetes",0.000154550173061891,0.000292761931112969,0.527903926833487,0.000351257501249812,0.000132631227222729,0.994909163323679,0.9338
"Candidatus.Eisenbacteria",0.000153799747344386,8.22568003623384e-05,1.86975115330165,8.22454604089897e-05,0.000379179564716699,0.99518866818916,0.0442
"Candidatus.Niyogibacteria",0.000149325556316964,0.000249450962785389,0.598616877039012,0.000306361694052274,5.5576354626765e-05,0.995460041973916,0.5406
"Candidatus.Spechtbacteria",0.000121583906055383,0.000127467153646619,0.953844991255189,0.000267707374421171,4.04669576649393e-05,0.995681000030697,0.0722
"Candidatus.Micrarchaeota",0.000120911068086056,0.000187769207643622,0.643934485336596,0.00024829339486511,0.000106108249809141,0.99590073531898,0.9998
"Thermotogae",0.000115714472493584,0.000121447663134914,0.952792911009232,0.000299321418757383,0.00014779512675956,0.996111026679188,0.6658
"Candidatus.Dadabacteria",0.000115518602371741,0.000223570343054301,0.516699132781148,0.000243409108443052,4.77809016639489e-05,0.996320962078784,0.712
"Chlorobi",0.000113583975488083,9.85576568048809e-05,1.15246221521836,0.000251515592770319,0.000286866164970572,0.996527381623274,0.2294
"candidate.division.CPR1",0.000113298407488803,0.000120494482853082,0.940278797884439,0.00024961406081104,3.92821752628457e-05,0.996733282196528,0.0838
"Candidatus.Brennerbacteria",0.000104232633223955,0.000154554155202352,0.674408482175628,0.000214779539363665,9.56249283461559e-06,0.996922707267967,0.9834
"Nanoarchaeota",9.73047327007813e-05,0.000112943176612799,0.861537063317864,0.00020536334723214,2.21689090042108e-05,0.997099542059271,0.0948
"candidate.division.Zixibacteria",9.3015075905884e-05,9.50529186552322e-05,0.978560966057868,0.000210196184496499,0.000176782143279552,0.99726858112941,0.9996
"Candidatus.Tectomicrobia",9.16474004888903e-05,0.000113775970775115,0.805507523816581,0.000172974839535714,0.000147808530410046,0.997435134682246,0.2824
"Crenarchaeota",8.78630277214704e-05,7.33367183852702e-05,1.19807689321313,0.000251108614878841,0.000133932018461309,0.997594810781642,0.821
"Deferribacteres",8.6454269174456e-05,8.86544359751597e-05,0.975182665407513,0.000225668471619887,8.1665570815782e-05,0.997751926702137,0.2256
"Candidatus.Hydrogenedentes",8.03675514641743e-05,9.8982479997092e-05,0.811937137426092,0.000113926674041468,0.000224072381358439,0.997897981049097,1
"Candidatus.Andersenbacteria",7.64199650179846e-05,0.000132988442167195,0.574636139597066,0.000164624527995059,2.76062002014352e-05,0.998036861329535,0.6806
"Candidatus.Atribacteria",7.01818312077979e-05,7.81918116509724e-05,0.89755985602522,0.000166873935108875,6.4527991055053e-05,0.998164404863446,1
"Candidatus.Diapherotrites",6.84091695662835e-05,6.13517774282852e-05,1.11503158398708,0.000151804932254186,4.12910042680433e-05,0.998288726886515,0.9998
"Candidatus.Parcubacteria",6.51456713459762e-05,4.60640039588892e-05,1.41424248322219,0.000153762237541147,6.51190479201709e-05,0.998407118056986,0.6678
"candidate.division.WOR.3",6.50698451892064e-05,7.44470470366656e-05,0.874041990640127,0.000142353031399659,0.000141142464292307,0.998525371426322,0.6118
"Fibrobacteres",6.41065859755032e-05,6.82845300746877e-05,0.938815657153754,0.000132406698596707,0.000147818855215078,0.998641874235975,0.6232
"Candidatus.Lindowbacteria",5.94106089585743e-05,7.48218886828026e-05,0.794027122336321,8.98811663359255e-05,0.000111768737786263,0.998749842906612,0.0544
"Candidatus.Bathyarchaeota",5.71705658582329e-05,5.77339108485955e-05,0.990242389921584,0.000109775926415279,0.000142769769792513,0.99885374068015,0.9998
"Aquificae",5.57539243703275e-05,6.04744550824832e-05,0.921941740430448,0.00014425876703294,8.26208036837113e-05,0.998955063948883,0.5932
"Candidatus.Gracilibacteria",5.15006406937599e-05,0.000124383811003892,0.414046171106208,0.000109696054346583,1.33092779244485e-05,0.999048657598403,0.9992
"Candidatus.Aenigmarchaeota",5.10439489141665e-05,4.56275432891894e-05,1.11870912248437,0.000112715240559703,1.76123918260568e-05,0.999141421288339,1
"Candidatus.Poribacteria",4.68156939126318e-05,3.85337706372577e-05,1.21492636558558,9.52006608487419e-05,0.000134796301987254,0.99922650084442,0.55
"Thermodesulfobacteria",4.37072349654565e-05,7.91501225336583e-05,0.552206788395939,9.80732945021118e-05,3.9904663822688e-05,0.999305931305397,0.309
"Candidatus.Bipolaricaulota",4.34228978614742e-05,3.7243984058533e-05,1.16590367435531,5.28744895939977e-05,0.000110270235382957,0.999384845032078,0.0052
"Caldiserica",4.07872012275557e-05,8.57560722342727e-05,0.475618812346387,9.36124115444403e-05,3.41520595982684e-05,0.999458968828699,1
"Candidatus.Desantisbacteria",3.43835783144745e-05,4.26539137074323e-05,0.806106059817046,7.2967513387251e-05,3.2680838253244e-05,0.999521455130513,1
"Balneolaeota",3.22492508929298e-05,2.451443106078e-05,1.31552108278476,8.32531079752437e-05,7.54067391093943e-05,0.999580062655482,0.9532
"Kiritimatiellaeota",3.03335410662759e-05,3.3424883666759e-05,0.907513736433512,5.2108092135787e-05,7.83695517733475e-05,0.999635188703877,0.0936
"Candidatus.Heimdallarchaeota",2.7624483872748e-05,2.47696850036454e-05,1.115253741365,6.90013430859078e-05,2.09463236443273e-05,0.999685391501881,0.0956
"Candidatus.Latescibacteria",2.70947768814489e-05,2.78795638813517e-05,0.971850815054259,3.55629522552637e-05,6.85550008482026e-05,0.999734631647578,0.0116
"Calditrichaeota",2.38705605208527e-05,2.12930700287014e-05,1.12104832645913,5.57534842862756e-05,4.42098543151238e-05,0.999778012328773,0.5892
"Candidatus.Coatesbacteria",1.84643822473599e-05,1.97545071136318e-05,0.934692125758902,2.19312358464146e-05,4.70272866458161e-05,0.999811568201037,0.0658
"Candidatus.Fermentibacteria",1.54560807287715e-05,1.21712049381892e-05,1.26988912003901,2.45063737934227e-05,4.02543924124614e-05,0.999839656997278,0.049
"Dictyoglomi",1.40826456488158e-05,1.48946842994459e-05,0.945481311701232,3.56066808450677e-05,1.28706765927007e-05,0.999865249809006,0.7772
"Chrysiogenetes",1.20293394077083e-05,1.12745103174862e-05,1.06695005538745,2.25565883865401e-05,2.14762753004761e-05,0.999887111086096,1
"Candidatus.Fischerbacteria",1.17234863461716e-05,1.06563771206329e-05,1.10013808759381,3.00268631647182e-05,1.75277124641794e-05,0.999908416527299,0.6318
"Candidatus.Abawacabacteria",9.71924246492096e-06,8.73703527916829e-06,1.11241881878336,2.27723169853012e-05,9.16024874678218e-06,0.999926079596353,0.101
"Candidatus.Fraserbacteria",7.48739127072804e-06,6.90087635311382e-06,1.08499136741518,1.21874874460647e-05,1.56706098502098e-05,0.999939686655701,0.3298
"Candidatus.Wirthbacteria",6.49203483935485e-06,5.25919545021353e-06,1.23441596738742,1.33509072449298e-05,1.11425382315242e-05,0.999951484824137,1
"Candidatus.Odinarchaeota",6.43391144238665e-06,1.20523460274419e-05,0.533830627475955,1.40761966627013e-05,1.92868051422504e-06,0.99996317736319,0.2262
"Candidatus.Parvarchaeota",6.26505784283456e-06,5.75367522777381e-06,1.08887929798196,1.34236670526491e-05,4.82558067569088e-06,0.999974563039563,0.6986
"Candidatus.Verstraetearchaeota",4.90160635596577e-06,7.13651265986763e-06,0.686834955612156,1.07200092531233e-05,6.47839156218267e-06,0.999983470874907,0.4246
"Candidatus.Lokiarchaeota",3.82576949720167e-06,3.23449948778916e-06,1.18280108302526,8.78238738431004e-06,4.94112369981075e-06,0.999990423559857,0.6584
"Coprothermobacterota",2.45007934533935e-06,3.29154263450017e-06,0.744355950203696,5.30919770476431e-06,3.38827415476721e-06,0.999994876162086,0.4122
"Candidatus.Thorarchaeota",1.58050506572425e-06,1.59486896031659e-06,0.990993683525266,3.04228820310202e-06,2.00304273215986e-06,0.999997748461055,0.1902
"Candidatus.Korarchaeota",9.47647486680649e-07,9.22068640468509e-07,1.02774071808704,1.66836214401297e-06,1.72727545141415e-06,0.999999470649081,0.3644
"Rhodothermaeota",2.91279500334426e-07,4.60182304334891e-07,0.632965452149268,2.19507712734751e-07,4.63177775226082e-07,1,0.0184
